ID_zamowienia,Data_zakupu,ID_klienta,Kategoria,Produkt,Cena_jednostkowa,Ilosc,Kwota_zamowienia,Metoda_platnosci,Wojewodztwo
5994,2023-02-19,4828,Moda,Buty,4834.98,4,19339.92,PayPal,Podkarpackie
5995,2024-03-27,1895,AGD,Zmywarka,3935.27,3,11805.81,BLIK,Mazowieckie
5996,2022-11-29,2654,Książki,Poradnik,1443.62,1,1443.62,PayPal,Zachodniopomorskie
5997,2023-03-01,1155,AGD,Lodówka,316.46,3,949.38,Karta,Łódzkie
5998,2024-11-01,1243,Moda,Spodnie,1510.61,4,6042.44,Przelew,Śląskie
5999,2024-04-23,2069,Moda,Spodnie,346.14,3,1038.42,BLIK,Zachodniopomorskie
6000,2024-02-22,2399,Sport,Rolki,4162.25,3,12486.75,PayPal,Zachodniopomorskie
6001,2025-01-01,2441,Elektronika,Laptop,416.21,4,1664.84,BLIK,Pomorskie
6002,2023-03-14,4420,Moda,Kurtka,2855.07,2,5710.14,BLIK,Lubelskie
6003,2022-11-04,4393,Sport,Rakieta tenisowa,2916.37,1,2916.37,BLIK,Podlaskie
6004,2025-06-12,3995,AGD,Mikser,1905.04,3,5715.12,BLIK,Opolskie
6005,2022-10-20,2788,AGD,Lodówka,2798.27,4,11193.08,PayPal,Mazowieckie
6006,2025-03-21,3933,Książki,Album,4558.33,1,4558.33,BLIK,Kujawsko-Pomorskie
6007,2023-02-22,2789,Elektronika,Smartfon,893.13,2,1786.26,PayPal,Podlaskie
6008,2022-10-24,3752,Książki,Komiks,4810.31,1,4810.31,BLIK,Pomorskie
6009,2023-09-25,1167,Książki,Powieść,158.41,1,158.41,BLIK,Małopolskie
6010,2024-08-06,1101,Moda,Kurtka,1056.76,4,4227.04,PayPal,Świętokrzyskie
6011,2025-06-26,1607,Elektronika,Smartfon,1372.18,2,2744.36,PayPal,Warmińsko-Mazurskie
6012,2023-04-23,1575,Moda,Buty,4454.72,3,13364.16,Karta,Świętokrzyskie
6013,2024-01-22,1447,AGD,Mikser,2843.0,1,2843.0,BLIK,Lubuskie
6014,2025-07-06,3921,Książki,Album,3624.13,2,7248.26,Przelew,Lubelskie
6015,2023-05-31,4823,Sport,Rower,4462.61,3,13387.83,BLIK,Lubelskie
6016,2023-01-31,3383,Książki,Poradnik,4761.14,2,9522.28,BLIK,Lubelskie
6017,2024-05-15,4060,Moda,Koszulka,1536.28,2,3072.56,BLIK,Świętokrzyskie
6018,2023-01-12,1513,Sport,Piłka,4132.22,3,12396.66,PayPal,Podkarpackie
6019,2025-03-09,2535,Moda,Buty,4301.54,4,17206.16,BLIK,Podkarpackie
6020,2022-11-07,2771,Książki,Komiks,2996.9,4,11987.6,Przelew,Łódzkie
6021,2024-08-05,2177,AGD,Kuchenka,1124.0,3,3372.0,BLIK,Zachodniopomorskie
6022,2022-09-14,3676,Moda,Spodnie,757.88,3,2273.64,Karta,Lubuskie
6023,2023-01-12,1598,Moda,Czapka,4570.65,3,13711.95,BLIK,Podlaskie
6024,2025-05-30,2324,Sport,Rakieta tenisowa,690.58,2,1381.16,Przelew,Warmińsko-Mazurskie
6025,2022-11-01,3099,Książki,Podręcznik,744.74,1,744.74,PayPal,Lubuskie
6026,2022-10-22,2614,AGD,Mikser,4499.4,3,13498.2,Karta,Lubelskie
6027,2024-03-03,1218,AGD,Kuchenka,1232.29,3,3696.87,BLIK,Małopolskie
6028,2023-05-17,4142,Sport,Piłka,3735.59,1,3735.59,Karta,Zachodniopomorskie
6029,2025-06-23,4654,Moda,Buty,2414.54,2,4829.08,Karta,Warmińsko-Mazurskie
6030,2025-06-01,1478,Moda,Czapka,4835.58,2,9671.16,Karta,Warmińsko-Mazurskie
6031,2024-09-29,4611,AGD,Zmywarka,851.59,1,851.59,Przelew,Dolnośląskie
6032,2025-06-02,1785,Moda,Czapka,1250.01,3,3750.03,Przelew,Mazowieckie
6033,2024-08-24,4120,Moda,Kurtka,4127.78,3,12383.34,PayPal,Lubelskie
6034,2023-01-15,1977,Sport,Hantle,2530.3,1,2530.3,PayPal,Warmińsko-Mazurskie
6035,2024-03-13,1157,Moda,Buty,2598.42,4,10393.68,Karta,Opolskie
6036,2025-02-11,4651,AGD,Odkurzacz,4211.97,2,8423.94,Karta,Śląskie
6037,2023-02-19,4209,Książki,Album,365.95,3,1097.85,BLIK,Świętokrzyskie
6038,2025-07-11,4768,Moda,Spodnie,1160.55,4,4642.2,Przelew,Śląskie
6039,2022-11-26,1919,AGD,Kuchenka,3930.64,1,3930.64,Karta,Lubuskie
6040,2023-04-03,2369,Sport,Hantle,3400.46,4,13601.84,BLIK,Kujawsko-Pomorskie
6041,2024-01-29,4569,Moda,Czapka,627.43,4,2509.72,PayPal,Podlaskie
6042,2022-10-27,4942,AGD,Mikser,4454.61,3,13363.83,BLIK,Opolskie
6043,2025-07-18,3695,AGD,Zmywarka,2471.12,3,7413.36,PayPal,Mazowieckie
6044,2024-01-02,2578,Książki,Poradnik,2193.74,2,4387.48,PayPal,Lubelskie
6045,2023-10-04,3580,Moda,Buty,4241.49,2,8482.98,Przelew,Podlaskie
6046,2024-06-01,1900,Sport,Piłka,770.12,2,1540.24,Karta,Łódzkie
6047,2023-07-30,2613,Moda,Spodnie,4204.66,2,8409.32,PayPal,Podlaskie
6048,2023-12-17,1559,Moda,Czapka,3005.9,2,6011.8,BLIK,Łódzkie
6049,2024-12-19,3914,Książki,Poradnik,1820.02,3,5460.06,PayPal,Pomorskie
6050,2024-04-19,4683,Sport,Rakieta tenisowa,4985.18,1,4985.18,Karta,Podkarpackie
6051,2025-05-06,4251,Elektronika,Laptop,1196.71,2,2393.42,Karta,Opolskie
6052,2025-06-23,2885,Sport,Piłka,2461.35,3,7384.05,BLIK,Lubuskie
6053,2023-10-22,3137,AGD,Mikser,4578.28,4,18313.12,PayPal,Opolskie
6054,2022-12-21,2364,Książki,Podręcznik,1553.55,2,3107.1,Karta,Mazowieckie
6055,2024-03-25,1118,Książki,Poradnik,2438.69,3,7316.07,Przelew,Dolnośląskie
6056,2023-01-03,2418,Sport,Hantle,706.21,2,1412.42,Przelew,Małopolskie
6057,2023-09-26,4968,AGD,Lodówka,4351.91,4,17407.64,BLIK,Podkarpackie
6058,2024-03-07,4994,Sport,Piłka,4478.54,1,4478.54,BLIK,Mazowieckie
6059,2023-01-19,1048,Sport,Rolki,4747.22,3,14241.66,Karta,Łódzkie
6060,2023-10-15,1529,Moda,Koszulka,4211.33,1,4211.33,PayPal,Dolnośląskie
6061,2024-01-24,4217,Moda,Czapka,4960.11,3,14880.33,BLIK,Podlaskie
6062,2025-04-08,3960,Książki,Poradnik,2052.08,1,2052.08,Przelew,Świętokrzyskie
6063,2023-03-22,3578,AGD,Lodówka,3162.96,1,3162.96,BLIK,Kujawsko-Pomorskie
6064,2024-11-29,1368,Sport,Hantle,2605.85,2,5211.7,Przelew,Podlaskie
6065,2025-01-23,4224,AGD,Mikser,1848.51,4,7394.04,BLIK,Mazowieckie
6066,2024-04-04,4540,AGD,Kuchenka,3951.96,1,3951.96,Przelew,Kujawsko-Pomorskie
6067,2023-03-22,2660,Moda,Buty,791.06,1,791.06,PayPal,Podkarpackie
6068,2023-09-01,3814,Moda,Spodnie,4017.18,3,12051.54,Karta,Mazowieckie
6069,2024-09-02,2426,Moda,Czapka,306.93,1,306.93,PayPal,Lubuskie
6070,2023-05-16,4851,Elektronika,Laptop,328.76,2,657.52,Przelew,Warmińsko-Mazurskie
6071,2024-10-27,3563,Elektronika,Smartfon,3030.58,2,6061.16,PayPal,Małopolskie
6072,2023-02-18,3400,Moda,Spodnie,1064.2,4,4256.8,PayPal,Łódzkie
6073,2023-04-16,4525,Sport,Hantle,4874.99,3,14624.97,BLIK,Podlaskie
6074,2024-09-29,2203,Elektronika,Tablet,4329.01,3,12987.03,BLIK,Mazowieckie
6075,2025-07-07,4685,Moda,Spodnie,4965.92,1,4965.92,PayPal,Świętokrzyskie
6076,2025-05-24,3494,Elektronika,Tablet,788.78,4,3155.12,BLIK,Pomorskie
6077,2024-03-20,2083,Książki,Album,646.49,2,1292.98,Karta,Zachodniopomorskie
6078,2025-07-07,4527,Moda,Buty,594.53,3,1783.59,Karta,Pomorskie
6079,2024-04-25,2307,Sport,Rolki,2431.25,1,2431.25,BLIK,Opolskie
6080,2025-04-04,2230,Książki,Powieść,1470.48,1,1470.48,Karta,Łódzkie
6081,2024-02-11,4350,Książki,Album,4073.92,2,8147.84,PayPal,Małopolskie
6082,2025-05-21,2326,Książki,Komiks,1593.1,1,1593.1,Przelew,Lubuskie
6083,2024-06-20,1193,Elektronika,Słuchawki,2243.85,3,6731.55,PayPal,Podlaskie
6084,2024-05-02,2737,Moda,Kurtka,475.94,2,951.88,BLIK,Opolskie
6085,2023-01-19,3744,Książki,Album,4191.66,1,4191.66,PayPal,Lubelskie
6086,2023-09-02,4883,Sport,Rolki,3620.58,2,7241.16,PayPal,Świętokrzyskie
6087,2023-06-09,3428,Moda,Czapka,1926.66,1,1926.66,BLIK,Kujawsko-Pomorskie
6088,2024-03-16,1569,Elektronika,Smartfon,4049.31,2,8098.62,Karta,Zachodniopomorskie
6089,2024-12-19,1206,AGD,Kuchenka,4383.42,3,13150.26,BLIK,Dolnośląskie
6090,2023-06-22,1401,Moda,Buty,109.76,4,439.04,Przelew,Zachodniopomorskie
6091,2024-08-25,1071,Moda,Spodnie,41.59,2,83.18,PayPal,Łódzkie
6092,2025-05-31,3275,Książki,Album,3663.54,3,10990.62,Karta,Pomorskie
6093,2024-04-08,3838,Sport,Rower,2328.21,2,4656.42,Karta,Opolskie
6094,2023-12-10,2103,Moda,Koszulka,2104.22,4,8416.88,Karta,Świętokrzyskie
6095,2025-04-20,4945,Moda,Koszulka,653.05,1,653.05,BLIK,Warmińsko-Mazurskie
6096,2023-05-15,4560,Sport,Hantle,1539.93,1,1539.93,Karta,Podlaskie
6097,2023-02-21,3888,Elektronika,Tablet,284.16,4,1136.64,BLIK,Lubelskie
6098,2024-08-11,1440,Elektronika,Słuchawki,101.0,3,303.0,PayPal,Warmińsko-Mazurskie
6099,2025-02-28,4728,Sport,Rolki,1033.6,3,3100.8,BLIK,Kujawsko-Pomorskie
6100,2024-11-05,3105,Sport,Hantle,975.42,4,3901.68,Przelew,Łódzkie
6101,2024-02-09,4147,Sport,Hantle,3196.43,2,6392.86,Karta,Świętokrzyskie
6102,2023-03-08,2174,Sport,Rolki,3002.44,2,6004.88,BLIK,Małopolskie
6103,2023-02-26,4816,Książki,Podręcznik,1591.94,3,4775.82,Przelew,Opolskie
6104,2025-06-16,4561,Moda,Koszulka,4710.29,1,4710.29,PayPal,Opolskie
6105,2024-06-02,3275,AGD,Mikser,677.64,3,2032.92,BLIK,Dolnośląskie
6106,2024-11-22,4379,Książki,Album,4616.96,2,9233.92,BLIK,Podlaskie
6107,2023-03-09,4252,Książki,Podręcznik,1044.62,4,4178.48,Przelew,Łódzkie
6108,2023-01-25,2727,Moda,Kurtka,4885.26,3,14655.78,Przelew,Kujawsko-Pomorskie
6109,2025-03-16,2151,AGD,Odkurzacz,2202.75,4,8811.0,Karta,Lubelskie
6110,2023-02-01,3792,Sport,Rower,4578.35,1,4578.35,Przelew,Dolnośląskie
6111,2024-04-28,4063,Moda,Buty,3703.56,2,7407.12,BLIK,Mazowieckie
6112,2025-07-07,3984,Sport,Rolki,504.89,1,504.89,Karta,Opolskie
6113,2022-09-28,4540,Moda,Spodnie,4407.25,3,13221.75,PayPal,Świętokrzyskie
6114,2023-02-11,1504,Książki,Podręcznik,1000.52,3,3001.56,PayPal,Zachodniopomorskie
6115,2024-03-23,4005,Sport,Rakieta tenisowa,3458.07,2,6916.14,Przelew,Podlaskie
6116,2023-02-17,3058,AGD,Lodówka,4255.27,2,8510.54,PayPal,Świętokrzyskie
6117,2023-04-23,3454,Sport,Rower,798.23,1,798.23,Karta,Podlaskie
6118,2022-09-07,3447,Książki,Komiks,3497.55,1,3497.55,Przelew,Podkarpackie
6119,2023-05-11,2029,Sport,Rolki,1746.51,1,1746.51,BLIK,Kujawsko-Pomorskie
6120,2022-10-09,1553,Sport,Rolki,811.22,4,3244.88,Przelew,Lubuskie
6121,2025-01-28,3588,Sport,Piłka,1280.58,3,3841.74,Przelew,Lubelskie
6122,2023-10-28,1877,Elektronika,Monitor,2101.33,2,4202.66,PayPal,Małopolskie
6123,2022-11-19,1751,Książki,Powieść,1104.64,3,3313.92,BLIK,Podlaskie
6124,2023-09-24,4960,AGD,Kuchenka,557.5,4,2230.0,PayPal,Mazowieckie
6125,2023-05-21,3284,Elektronika,Monitor,3989.26,3,11967.78,BLIK,Lubelskie
6126,2024-05-09,4958,Książki,Podręcznik,3050.79,1,3050.79,BLIK,Kujawsko-Pomorskie
6127,2022-11-11,4742,Sport,Rakieta tenisowa,775.99,1,775.99,PayPal,Podlaskie
6128,2024-11-17,2175,Sport,Hantle,1595.75,3,4787.25,Karta,Kujawsko-Pomorskie
6129,2023-09-22,3267,Moda,Kurtka,2766.26,4,11065.04,Karta,Dolnośląskie
6130,2023-04-16,4123,Sport,Rolki,3461.52,2,6923.04,BLIK,Pomorskie
6131,2024-10-16,2305,Moda,Kurtka,3381.55,3,10144.65,PayPal,Mazowieckie
6132,2022-10-20,2909,AGD,Zmywarka,617.48,2,1234.96,Karta,Podlaskie
6133,2023-08-13,1173,AGD,Odkurzacz,1954.83,1,1954.83,Przelew,Podlaskie
6134,2023-11-26,1126,Elektronika,Monitor,1471.7,2,2943.4,Przelew,Lubuskie
6135,2025-04-25,3694,Moda,Koszulka,4617.58,2,9235.16,BLIK,Podlaskie
6136,2023-01-25,2089,Elektronika,Smartfon,2644.93,3,7934.79,Przelew,Podkarpackie
6137,2024-06-19,1437,Książki,Album,3797.45,3,11392.35,PayPal,Łódzkie
6138,2024-05-20,2466,Sport,Hantle,517.63,4,2070.52,BLIK,Podkarpackie
6139,2024-09-10,3903,Sport,Rower,477.77,4,1911.08,Przelew,Podkarpackie
6140,2024-11-04,4972,Sport,Rolki,4740.95,1,4740.95,BLIK,Pomorskie
6141,2024-08-06,1329,Książki,Poradnik,758.2,2,1516.4,Karta,Małopolskie
6142,2025-07-15,3687,AGD,Kuchenka,3565.48,4,14261.92,Karta,Świętokrzyskie
6143,2025-04-30,2475,Książki,Komiks,981.77,1,981.77,Karta,Śląskie
6144,2024-06-02,3838,Elektronika,Monitor,127.21,4,508.84,Przelew,Dolnośląskie
6145,2023-09-19,1029,Książki,Powieść,1096.35,1,1096.35,PayPal,Zachodniopomorskie
6146,2024-10-10,2926,AGD,Odkurzacz,4105.99,4,16423.96,Przelew,Opolskie
6147,2024-03-30,3227,Książki,Powieść,4999.87,3,14999.61,BLIK,Warmińsko-Mazurskie
6148,2025-04-18,3325,Książki,Poradnik,3228.64,4,12914.56,Karta,Pomorskie
6149,2024-09-12,3796,Elektronika,Słuchawki,731.83,4,2927.32,Przelew,Podkarpackie
6150,2022-10-10,4704,AGD,Mikser,3504.04,2,7008.08,Przelew,Podkarpackie
6151,2024-01-05,4528,AGD,Lodówka,724.05,4,2896.2,BLIK,Podlaskie
6152,2023-09-08,1930,Książki,Podręcznik,696.06,2,1392.12,Przelew,Warmińsko-Mazurskie
6153,2023-04-01,4135,Książki,Komiks,2723.46,4,10893.84,Przelew,Opolskie
6154,2024-11-05,4983,Sport,Hantle,3659.72,2,7319.44,PayPal,Łódzkie
6155,2024-01-02,4901,AGD,Lodówka,4499.89,2,8999.78,Przelew,Dolnośląskie
6156,2024-11-11,4893,Sport,Rolki,4818.26,2,9636.52,Karta,Lubuskie
6157,2024-08-10,2108,AGD,Mikser,3104.88,1,3104.88,Karta,Mazowieckie
6158,2022-10-01,3888,Książki,Podręcznik,3753.77,1,3753.77,PayPal,Lubuskie
6159,2023-12-13,3672,Książki,Powieść,4343.52,3,13030.56,PayPal,Dolnośląskie
6160,2024-05-15,4052,AGD,Lodówka,3159.94,3,9479.82,PayPal,Dolnośląskie
6161,2024-07-10,2026,Elektronika,Monitor,2760.42,3,8281.26,PayPal,Podkarpackie
6162,2024-10-16,4354,Moda,Czapka,980.52,3,2941.56,BLIK,Podlaskie
6163,2023-01-09,2326,Sport,Piłka,2640.07,3,7920.21,Karta,Dolnośląskie
6164,2025-01-27,3947,Elektronika,Monitor,1558.31,1,1558.31,BLIK,Mazowieckie
6165,2023-12-19,2806,Elektronika,Laptop,3264.9,1,3264.9,Karta,Lubuskie
6166,2025-01-01,1479,Sport,Hantle,4929.12,4,19716.48,Karta,Świętokrzyskie
6167,2023-04-28,4873,Sport,Rolki,2700.94,4,10803.76,BLIK,Łódzkie
6168,2023-04-18,1444,Elektronika,Monitor,3317.2,1,3317.2,PayPal,Podkarpackie
6169,2023-12-30,1470,Moda,Koszulka,1845.6,3,5536.8,BLIK,Lubuskie
6170,2022-08-28,2313,Sport,Hantle,2713.86,4,10855.44,Przelew,Lubuskie
6171,2023-03-06,1282,AGD,Kuchenka,4361.44,3,13084.32,BLIK,Lubuskie
6172,2022-11-08,3357,Książki,Powieść,4700.28,4,18801.12,PayPal,Opolskie
6173,2023-08-09,1042,Książki,Poradnik,4759.65,1,4759.65,Karta,Kujawsko-Pomorskie
6174,2024-03-14,4905,AGD,Kuchenka,3340.89,2,6681.78,Karta,Kujawsko-Pomorskie
6175,2023-10-26,3241,AGD,Zmywarka,4865.78,4,19463.12,BLIK,Lubuskie
6176,2023-03-06,4802,Książki,Powieść,3850.29,4,15401.16,Przelew,Mazowieckie
6177,2024-01-15,4898,Elektronika,Smartfon,1822.61,2,3645.22,PayPal,Warmińsko-Mazurskie
6178,2024-08-16,1995,Sport,Hantle,91.71,3,275.13,Przelew,Świętokrzyskie
6179,2025-07-12,3728,AGD,Lodówka,3349.23,2,6698.46,BLIK,Opolskie
6180,2025-06-29,2319,Książki,Podręcznik,1321.52,4,5286.08,Przelew,Podlaskie
6181,2023-05-13,1304,Moda,Spodnie,3143.52,3,9430.56,PayPal,Łódzkie
6182,2024-03-15,2868,Moda,Buty,4987.18,1,4987.18,Przelew,Opolskie
6183,2023-03-31,3620,AGD,Zmywarka,1236.39,1,1236.39,PayPal,Świętokrzyskie
6184,2024-03-14,3900,Książki,Powieść,3984.51,2,7969.02,BLIK,Małopolskie
6185,2025-04-27,3925,AGD,Kuchenka,4376.14,3,13128.42,PayPal,Śląskie
6186,2024-01-19,1742,AGD,Lodówka,250.91,3,752.73,PayPal,Lubuskie
6187,2025-06-11,3695,Moda,Koszulka,3112.52,3,9337.56,Karta,Śląskie
6188,2023-11-29,2851,Sport,Hantle,3969.85,1,3969.85,BLIK,Opolskie
6189,2025-05-28,2206,Książki,Podręcznik,2058.37,2,4116.74,PayPal,Mazowieckie
6190,2024-04-09,1221,Moda,Buty,1265.4,1,1265.4,PayPal,Dolnośląskie
6191,2022-10-05,2242,Elektronika,Smartfon,3481.79,2,6963.58,PayPal,Podlaskie
6192,2023-06-28,2224,Książki,Podręcznik,735.08,1,735.08,PayPal,Warmińsko-Mazurskie
6193,2023-12-21,3053,Sport,Hantle,1933.81,1,1933.81,Karta,Kujawsko-Pomorskie
6194,2023-03-15,4216,AGD,Mikser,1989.53,3,5968.59,BLIK,Lubelskie
6195,2024-07-16,1899,Elektronika,Laptop,3594.86,3,10784.58,BLIK,Pomorskie
6196,2023-02-10,1332,Książki,Podręcznik,4207.89,4,16831.56,PayPal,Mazowieckie
6197,2025-02-12,2930,Moda,Czapka,2264.23,4,9056.92,BLIK,Zachodniopomorskie
6198,2022-10-06,2030,Książki,Album,2896.5,4,11586.0,Przelew,Dolnośląskie
6199,2025-07-31,3847,Moda,Buty,595.91,1,595.91,Karta,Lubuskie
6200,2024-06-21,4202,Książki,Album,845.6,4,3382.4,Przelew,Śląskie
6201,2022-09-13,4240,Sport,Rower,27.76,2,55.52,BLIK,Kujawsko-Pomorskie
6202,2024-11-29,2192,Książki,Poradnik,1012.81,4,4051.24,PayPal,Lubelskie
6203,2024-11-23,2396,Sport,Rolki,2995.82,1,2995.82,Przelew,Podlaskie
6204,2022-10-21,1576,Książki,Poradnik,1689.53,1,1689.53,PayPal,Dolnośląskie
6205,2025-01-13,4561,Książki,Komiks,4468.57,1,4468.57,Przelew,Podlaskie
6206,2023-01-28,2914,Sport,Hantle,4885.34,1,4885.34,PayPal,Podkarpackie
6207,2024-03-14,1240,Sport,Rakieta tenisowa,1275.55,1,1275.55,Przelew,Dolnośląskie
6208,2024-02-04,1370,Moda,Spodnie,4140.2,1,4140.2,Przelew,Kujawsko-Pomorskie
6209,2023-02-25,3937,Moda,Czapka,665.04,2,1330.08,Przelew,Dolnośląskie
6210,2025-04-21,3748,Sport,Rolki,2953.3,1,2953.3,Karta,Warmińsko-Mazurskie
6211,2023-05-24,1966,Sport,Rower,4037.93,3,12113.79,Karta,Lubuskie
6212,2025-06-24,2606,AGD,Kuchenka,1000.9,3,3002.7,BLIK,Opolskie
6213,2023-02-28,3938,AGD,Zmywarka,2091.29,2,4182.58,BLIK,Świętokrzyskie
6214,2022-08-25,3811,Sport,Rolki,4401.31,2,8802.62,Przelew,Pomorskie
6215,2025-06-30,2072,Elektronika,Słuchawki,2588.23,1,2588.23,Przelew,Małopolskie
6216,2023-01-26,2686,AGD,Mikser,2405.26,4,9621.04,Karta,Lubuskie
6217,2025-03-27,1214,Książki,Podręcznik,4447.26,4,17789.04,BLIK,Opolskie
6218,2023-07-04,4917,Moda,Koszulka,1684.17,1,1684.17,Przelew,Dolnośląskie
6219,2022-10-10,1167,Sport,Piłka,2865.48,1,2865.48,Przelew,Lubuskie
6220,2025-07-02,1173,Książki,Komiks,2078.73,2,4157.46,Przelew,Mazowieckie
6221,2023-11-05,2008,AGD,Zmywarka,3383.03,2,6766.06,Karta,Świętokrzyskie
6222,2025-01-27,4215,Sport,Rolki,825.69,1,825.69,PayPal,Lubelskie
6223,2023-12-30,1672,Moda,Koszulka,908.07,3,2724.21,PayPal,Świętokrzyskie
6224,2023-08-24,2927,Książki,Podręcznik,3207.22,1,3207.22,Przelew,Mazowieckie
6225,2022-11-21,2027,AGD,Lodówka,2330.71,3,6992.13,BLIK,Dolnośląskie
6226,2025-02-20,1095,Książki,Powieść,4452.68,3,13358.04,Karta,Mazowieckie
6227,2025-05-06,1828,Książki,Album,435.81,4,1743.24,BLIK,Łódzkie
6228,2023-07-26,1549,Książki,Album,4652.35,2,9304.7,Przelew,Lubuskie
6229,2025-05-20,3420,AGD,Lodówka,4335.77,3,13007.31,BLIK,Śląskie
6230,2024-12-26,3187,Elektronika,Laptop,2972.94,1,2972.94,BLIK,Pomorskie
6231,2025-07-18,3581,Elektronika,Słuchawki,1063.46,2,2126.92,Karta,Lubuskie
6232,2022-10-07,2583,AGD,Kuchenka,2072.73,2,4145.46,Przelew,Podlaskie
6233,2024-07-13,3727,Moda,Czapka,4810.48,1,4810.48,Przelew,Świętokrzyskie
6234,2025-02-20,1471,Sport,Rakieta tenisowa,172.21,2,344.42,Karta,Małopolskie
6235,2025-04-02,1907,Elektronika,Tablet,1021.14,2,2042.28,Przelew,Mazowieckie
6236,2024-01-30,3704,AGD,Odkurzacz,2644.17,4,10576.68,BLIK,Mazowieckie
6237,2025-02-15,2072,Sport,Hantle,1729.92,2,3459.84,Przelew,Łódzkie
6238,2022-09-20,3770,Moda,Buty,2256.9,4,9027.6,Karta,Mazowieckie
6239,2023-12-25,4484,Elektronika,Laptop,1057.16,1,1057.16,Karta,Podkarpackie
6240,2024-08-27,2817,Elektronika,Monitor,1235.32,3,3705.96,PayPal,Lubelskie
6241,2025-03-15,1228,Sport,Piłka,1980.53,2,3961.06,PayPal,Zachodniopomorskie
6242,2025-04-06,2287,Sport,Piłka,4806.78,4,19227.12,PayPal,Podlaskie
6243,2024-01-24,3999,Moda,Czapka,2740.14,4,10960.56,Karta,Śląskie
6244,2024-02-25,1589,Moda,Buty,3904.71,2,7809.42,BLIK,Mazowieckie
6245,2022-12-28,4786,Moda,Czapka,1049.89,4,4199.56,Przelew,Pomorskie
6246,2025-07-24,3999,Elektronika,Słuchawki,216.96,2,433.92,BLIK,Lubelskie
6247,2023-02-03,4029,Książki,Komiks,4381.81,1,4381.81,BLIK,Lubelskie
6248,2024-03-18,2080,AGD,Zmywarka,1248.63,3,3745.89,PayPal,Pomorskie
6249,2024-06-30,4705,Sport,Rolki,2204.0,1,2204.0,PayPal,Podlaskie
6250,2023-03-17,4158,Sport,Piłka,3332.69,1,3332.69,Przelew,Podkarpackie
6251,2022-09-29,3518,AGD,Kuchenka,1068.49,2,2136.98,BLIK,Śląskie
6252,2023-06-25,3299,Elektronika,Tablet,2372.7,3,7118.1,BLIK,Mazowieckie
6253,2023-10-04,2779,AGD,Zmywarka,2610.06,3,7830.18,Karta,Podkarpackie
6254,2022-12-05,3539,Elektronika,Monitor,1073.38,3,3220.14,PayPal,Łódzkie
6255,2024-05-20,4368,Elektronika,Tablet,4689.81,2,9379.62,BLIK,Warmińsko-Mazurskie
6256,2024-02-03,4781,Elektronika,Smartfon,801.12,2,1602.24,PayPal,Podkarpackie
6257,2023-03-01,2041,Sport,Hantle,2450.19,4,9800.76,PayPal,Pomorskie
6258,2025-03-22,2800,Książki,Powieść,1748.62,3,5245.86,Przelew,Świętokrzyskie
6259,2025-04-06,1146,Sport,Rolki,2005.12,3,6015.36,Przelew,Pomorskie
6260,2024-05-12,1918,AGD,Zmywarka,3375.86,1,3375.86,PayPal,Pomorskie
6261,2024-07-20,2653,Sport,Rower,1635.52,4,6542.08,Przelew,Kujawsko-Pomorskie
6262,2023-05-05,2791,Moda,Kurtka,118.98,2,237.96,PayPal,Dolnośląskie
6263,2024-07-21,3839,Moda,Czapka,1385.58,1,1385.58,BLIK,Małopolskie
6264,2025-04-08,1098,Książki,Komiks,366.29,1,366.29,Przelew,Łódzkie
6265,2024-09-30,4557,AGD,Kuchenka,4181.23,1,4181.23,Przelew,Śląskie
6266,2023-02-24,2746,Elektronika,Słuchawki,3211.36,4,12845.44,Przelew,Dolnośląskie
6267,2025-03-06,3919,Sport,Hantle,3592.17,1,3592.17,PayPal,Kujawsko-Pomorskie
6268,2024-04-13,2535,Sport,Rower,1356.88,2,2713.76,PayPal,Opolskie
6269,2023-07-11,1272,AGD,Lodówka,115.13,4,460.52,PayPal,Podlaskie
6270,2023-06-13,2595,Elektronika,Laptop,2330.88,1,2330.88,PayPal,Opolskie
6271,2024-07-17,3968,AGD,Kuchenka,2369.82,4,9479.28,Przelew,Podkarpackie
6272,2023-12-19,1256,Moda,Spodnie,3809.21,2,7618.42,Przelew,Lubelskie
6273,2025-08-18,2176,Sport,Rower,2783.91,1,2783.91,PayPal,Podlaskie
6274,2023-06-18,1078,Elektronika,Słuchawki,189.26,1,189.26,PayPal,Łódzkie
6275,2022-08-21,4731,Sport,Rakieta tenisowa,4487.55,4,17950.2,BLIK,Dolnośląskie
6276,2023-02-11,3533,Sport,Rower,254.76,3,764.28,BLIK,Łódzkie
6277,2022-09-29,1029,Książki,Powieść,3174.77,2,6349.54,Przelew,Zachodniopomorskie
6278,2024-01-13,3444,Sport,Rolki,1825.18,1,1825.18,Karta,Dolnośląskie
6279,2023-10-18,1535,AGD,Kuchenka,3424.08,3,10272.24,Karta,Kujawsko-Pomorskie
6280,2025-03-04,2554,Sport,Rolki,478.3,3,1434.9,BLIK,Mazowieckie
6281,2023-11-29,4721,Książki,Komiks,2278.29,1,2278.29,PayPal,Opolskie
6282,2022-10-24,3455,Moda,Spodnie,1802.68,2,3605.36,PayPal,Pomorskie
6283,2023-03-13,1107,Moda,Kurtka,693.12,2,1386.24,Karta,Świętokrzyskie
6284,2022-11-03,1118,Moda,Spodnie,3468.43,3,10405.29,Przelew,Podkarpackie
